,Population,Pop_Density,Nearest_Hospital,Nearest_BigCity,day_before_cases,day_before_deaths
2898,146748,39.5547169811321,3.4243206024991806,11.0755425658807,2.0,0.0
2899,150358,78.7627029858565,3.0423114880747097,11.924623062329099,3.0,0.0
2900,16637,2.50293365428013,2.3423654931356803,10.839075593952101,2.0,0.0
2901,305506,573.181988742964,0.0,1.64320794038248,11.0,0.0
2902,46091,44.5754352030948,2.02293998797351,3.50238099157584,,
2903,190488,266.416783216783,1.8883752420587099,2.08265994483993,1.0,0.0
2904,44135,30.0647138964578,1.06845550497766,1.52811507227371,1.0,0.0
2905,294218,356.627878787879,0.8677950425925699,0.8690564007549721,7.0,0.0
2906,918702,748.7383863080679,1.5129532498042,4.21346147961653,3.0,0.0
2907,47188,71.71428571428571,0.35636129823877505,1.3167231636290702,2.0,0.0
2908,61319,42.056927297668,1.2808784893774499,2.61620132195377,1.0,0.0
2909,741770,543.023426061493,2.6088290766610402,4.05068430469377,2.0,0.0
2910,49221,120.05121951219499,0.551937308507051,1.9757888698626997,1.0,0.0
2911,1356924,2995.41721854305,0.9338459349550071,0.485747221961928,98.0,0.0
2912,5300771,19675.4797520508,0.0,0.0,330.0,5.0
2913,5300771,19675.4797520508,3.27658361578183,6.098822185744151,330.0,5.0
2914,460528,571.374689826303,2.2589499971526203,2.95125784555368,,
2915,109777,165.826283987915,2.85646944445187,3.58105604704931,,
2916,384940,458.80810488677,1.2406007773411,0.499736414263181,6.0,0.0
2917,98320,399.674796747967,0.813656169736208,0.566578312466663,2.0,0.0
2918,325789,1637.13065326633,1.11947792583382,0.195663138394651,13.0,1.0
2919,229863,272.349526066351,0.5203501761207711,2.1586983227263303,3.0,0.0
2920,155299,739.519047619048,0.228909283472404,1.8566743953647,2.0,0.0
2921,1476601,622.2507374631269,0.54191273312569,1.2727518163044498,47.0,0.0
2922,48203,92.1663479923518,2.13034644886617,2.46125055248609,1.0,0.0
2923,102180,214.663865546218,2.42085315249575,2.778166577577,1.0,0.0
2924,177573,152.94832041343702,0.7654712869823371,0.949552468214899,5.0,0.0
2925,967506,1935.0120000000002,0.8570510701645172,0.3739190032528739,195.0,0.0
2926,142820,166.06976744186,1.47449866388601,4.93651024594636,1.0,0.0
